date,price,volume,returns
2024-02-25,109.31280119116198,639.0,-0.012290698592844252
2024-02-26,91.60782476777362,1058.0,0.03575458857488919
2024-02-27,96.90787624148786,500.0,0.004369523188299691
2024-02-28,103.31263431403563,589.0,0.00082271954687245
2024-02-29,109.75545127122359,1153.0,-0.0016934550816519564
2024-03-01,,819.0,0.016723498403784048
2024-03-02,98.14341023336183,638.0,-0.008046563312690014
2024-03-03,88.93665025993971,1344.0,0.014344121870636765
2024-03-04,88.0379337591933,758.0,0.033279396414548884
2024-03-05,108.12525822394198,1401.0,0.010201500205992937
2024-03-06,113.56240028570824,1189.0,-0.003994625656502701
2024-03-07,99.27989878419666,509.0,-0.01806918341943803
2024-03-08,110.03532897892025,760.0,-0.004502479726941487
2024-03-09,103.61636025047635,671.0,0.012261577479451419
2024-03-10,93.54880245394875,1397.0,-0.029650546838346427
2024-03-11,103.61395605508415,512.0,0.01763085515418565
2024-03-12,115.38036566465969,1691.0,0.00515225376456129
2024-03-13,99.64173960890048,820.0,-0.001983783195174376
2024-03-14,115.64643655814007,1842.0,-0.012188268229020046
2024-03-15,73.80254895910255,828.0,-0.008527554019387346
2024-03-16,108.21902504375224,1284.0,0.012946120829306155
2024-03-17,100.87047068238171,1276.0,-0.0015642305219022144
2024-03-18,97.00992649534132,1410.0,
2024-03-19,100.91760776535503,1942.0,0.01037126986743045
2024-03-20,80.12431085399108,,
2024-03-21,97.80328112162488,817.0,-0.023983501226480953
2024-03-22,103.57112571511746,735.0,0.012429613931539693
2024-03-23,114.77894044741517,833.0,0.05103396425720886
2024-03-24,94.81729781726352,875.0,0.010392415787510085
2024-03-25,91.91506397106812,1982.0,
2024-03-26,94.98242956415463,1660.0,0.0045475078367909205
2024-03-27,109.15402117702074,1087.0,-0.0356163074838737
2024-03-28,103.28751109659684,1012.0,0.0643474334412832
2024-03-29,94.70239796232961,1819.0,0.045713493739689484
2024-03-30,105.13267433113356,,-0.012318769655907925
2024-03-31,100.9707754934804,1417.0,-0.04391334397987672
2024-04-01,109.68644990532889,1872.0,-0.016567423741855686
2024-04-02,,1372.0,-0.0026198147787944723
2024-04-03,96.72337853402232,1752.0,
2024-04-04,96.07891846867842,,-0.00038045029992455243
2024-04-05,85.36485051867882,1297.0,-0.002751573285405033
2024-04-06,102.96120277064576,1814.0,
2024-04-07,102.6105527217989,1224.0,0.005592903538759599
2024-04-08,100.05113456642461,1688.0,-0.018312351997543032
2024-04-09,,504.0,-0.016068280794993086
2024-04-10,85.84629257949585,1350.0,0.0019118432894009994
2024-04-11,,1902.0,-0.011619842597478948
2024-04-12,96.57285483473231,,0.019149895368345115
2024-04-13,91.9772273077838,1933.0,0.0017178909953539947
2024-04-14,98.3871428833399,1073.0,0.03830006467994948
2024-04-15,104.04050856814538,631.0,
2024-04-16,118.8618590121053,1100.0,0.023074277387811957
2024-04-17,101.74577812831839,1565.0,0.0036513213592957177
2024-04-18,102.57550390722764,588.0,0.0041472300258059295
2024-04-19,99.25554084233833,901.0,0.03562641159818354
2024-04-20,80.81228784700959,795.0,-0.00656585767074059
2024-04-21,99.73486124550783,1818.0,
2024-04-22,100.60230209941027,1115.0,-0.004324750643229161
2024-04-23,124.63242112485287,1299.0,-0.004372721167746062
2024-04-24,98.07639035218878,921.0,-0.022377925314834398
2024-04-25,103.01547342333612,1546.0,-0.013850287017138816
2024-04-26,99.65288230294756,1074.0,-0.01756538902832901
2024-04-27,88.31321962380468,642.0,0.012887376178463389
2024-04-28,111.4282281451502,1492.0,0.02180411856447325
2024-04-29,107.51933032686775,1164.0,-0.0008950674715680496
2024-04-30,107.91031947043047,644.0,
2024-05-01,90.9061254520526,1748.0,-0.0020494271021019293
2024-05-02,114.02794310936099,,-0.0152155183978597
2024-05-03,85.98148937207719,1002.0,0.01824526049593758
2024-05-04,105.8685709380027,1320.0,0.014050693875189584
2024-05-05,121.90455625809979,603.0,-0.036850919706079274
2024-05-06,90.09463674869312,1562.0,-0.0046621800247050715
2024-05-07,94.33702270397228,697.0,-0.016640546824148568
2024-05-08,100.99651365087641,1078.0,
2024-05-09,94.965243458838,890.0,-0.012408631340925189
2024-05-10,,1702.0,7.159258517200403e-05
2024-05-11,100.68562974806028,,
2024-05-12,89.37696286273895,1971.0,-0.00602281387641678
2024-05-13,104.73592430635182,1538.0,0.02314776856677427
2024-05-14,90.80575765766197,1812.0,0.012143573213384976
2024-05-15,115.4993440501754,977.0,-0.013077893006008673
2024-05-16,92.16746707663764,1754.0,-0.010110934656268422
2024-05-17,96.77938483794324,1422.0,
2024-05-18,108.1351721736967,919.0,0.010808391434055329
2024-05-19,87.69135683566044,656.0,-0.01107560478124138
2024-05-20,102.2745993460413,1049.0,-0.0036798133380432935
2024-05-21,113.07142754282428,1964.0,0.037936120801739366
2024-05-22,83.92516765438772,1620.0,-0.010730961770426862
2024-05-23,101.84633858532304,1520.0,0.039216091769175704
2024-05-24,,1496.0,0.0230733388505161
2024-05-25,107.8182287177731,,0.035508325501109314
2024-05-26,87.63049289121918,1450.0,-0.011581439441388577
2024-05-27,86.79543386915724,788.0,-0.002371117481255221
2024-05-28,105.21941565616898,1777.0,-0.007983276175511258
2024-05-29,102.96984673233186,695.0,
2024-05-30,102.50492850345877,1097.0,-0.010353675453441792
2024-05-31,103.46448209496975,1016.0,0.015624309866857472
2024-06-01,93.1997527842151,1364.0,0.01456598822384082
2024-06-02,102.32253697161003,1641.0,3.940938571646632e-05
2024-06-03,102.93072473298682,,0.02697319468328671
2024-06-04,92.85648581973632,1682.0,0.003153597394532102
2024-06-05,118.65774511144757,1314.0,0.017681714372166063
2024-06-06,104.73832920911788,727.0,-0.00889406737835565
2024-06-07,88.08696502797352,715.0,-0.013468736282136504
2024-06-08,106.5655360863383,1447.0,0.01562291058515216
2024-06-09,90.25318329772679,514.0,0.009616804886674967
2024-06-10,,1680.0,0.005866153282567315
2024-06-11,111.58595579007404,1784.0,-0.00587376695875567
2024-06-12,91.7931768164829,1680.0,0.031984189530526085
2024-06-13,109.63376129244322,546.0,-0.02133171608507694
2024-06-14,104.12780926936499,823.0,-0.02242686019461944
2024-06-15,108.2206015999449,1343.0,0.019843330103276578
2024-06-16,118.96792982653947,629.0,0.018201927682861392
2024-06-17,97.5461188399713,1934.0,0.008075255579837359
2024-06-18,,594.0,-0.004759044438056128
2024-06-19,,,0.011048442583808242
2024-06-20,91.84189715034562,1254.0,0.035416605942390676
2024-06-21,99.22898290585896,1815.0,0.0513109241574845
2024-06-22,103.41151974816644,1293.0,-0.03212827410950313
2024-06-23,102.7669079933002,1806.0,-0.007378402384970927
2024-06-24,,568.0,-0.008635465259696787
2024-06-25,,510.0,
2024-06-26,114.53534077157317,1777.0,-0.04862589973130403
2024-06-27,97.35343166762044,1371.0,0.011276703861310921
2024-06-28,127.20169166589619,1049.0,-0.004136206168380671
2024-06-29,106.25667347765007,1657.0,0.03376225499095281
2024-06-30,91.42842443583717,1211.0,0.031020776800089207
2024-07-01,89.29107501938887,,0.008310134696533855
2024-07-02,,1314.0,-0.030594461414235937
2024-07-03,97.7653721467415,845.0,
2024-07-04,107.14000494092092,801.0,-0.00828782153227477
2024-07-05,104.73237624573545,862.0,
2024-07-06,99.27171087343127,895.0,0.024091685637187398
2024-07-07,91.53206281931595,717.0,-0.02806852994548812
2024-07-08,84.85152775314135,640.0,0.040306550169074244
2024-07-09,95.53485047932979,1457.0,0.04025645268090917
2024-07-10,108.56398794323472,1733.0,-0.006701205237190125
2024-07-11,,,0.007569907402596322
2024-07-12,87.54261221288012,1492.0,-0.0004456695614084819
2024-07-13,101.73180925851182,1327.0,0.019036496007233807
2024-07-14,103.85317379728836,1182.0,0.026493546771295184
2024-07-15,,1983.0,0.006159939842401324
2024-07-16,101.53725105945527,1503.0,
2024-07-17,100.58208718446,855.0,
2024-07-18,88.57029702169378,1507.0,0.009734279337806769
2024-07-19,103.57787360348283,1847.0,0.004255241578479618
2024-07-20,,1656.0,-0.017235889775027137
2024-07-21,110.83051243175277,1387.0,0.0007192578131377756
2024-07-22,,626.0,-0.006663650359721463
2024-07-23,86.22330632042909,1629.0,-0.011189911636361172
2024-07-24,90.62174960084877,1508.0,-0.021929824151991358
2024-07-25,105.1503526720866,1103.0,0.002250054664989519
2024-07-26,105.1378595091221,,-0.014609480126506872
2024-07-27,105.15047686306048,1513.0,-0.008422163446053987
2024-07-28,138.52731490654722,550.0,0.02250248550434578
2024-07-29,105.70890510693167,1552.0,
2024-07-30,,1985.0,
2024-07-31,109.54001763493203,1819.0,0.008037821358128722
2024-08-01,106.51391251305797,1820.0,0.0036556139652831046
2024-08-02,96.84730755359655,,0.03503392417066922
2024-08-03,107.58969220493267,1930.0,0.028662900017445495
2024-08-04,92.27174785462428,1313.0,-0.029674974514196723
2024-08-05,97.63181393259991,1928.0,0.018222553379172023
2024-08-06,95.14636452170896,1869.0,0.026303945032473977
2024-08-07,100.81874139386322,919.0,0.012187184174566622
2024-08-08,123.14658566673509,1705.0,-0.0057082428738838165
2024-08-09,81.32734807408252,,0.04926787830234273
2024-08-10,106.86260190374513,1324.0,0.014028185618540452
2024-08-11,83.87284128810349,1524.0,0.040530885474564564
2024-08-12,95.28068134210567,1066.0,0.028029568589470144
2024-08-13,110.88950596967366,870.0,0.010282693204466075
2024-08-14,100.64280019095463,1435.0,-0.010594018229472549
2024-08-15,89.22255222070694,1160.0,0.0005179024369499734
2024-08-16,92.84696290740031,1954.0,-0.0034382490558710643
2024-08-17,106.79597748934675,,-0.0232903791129854
2024-08-18,92.69633368282864,1832.0,0.014005631499194059
2024-08-19,102.16458589581976,1660.0,0.032347060039188184
2024-08-20,100.45571839903813,701.0,-0.004966069891028936
2024-08-21,93.48399652394183,1959.0,0.044273129984494744
2024-08-22,121.43944089325326,812.0,-0.030151655717234674
2024-08-23,106.33919022318011,,0.02208727096774407
2024-08-24,79.74857413342393,1436.0,0.0344304047081082
2024-08-25,101.86454314769428,1074.0,
2024-08-26,93.38213535231613,743.0,-0.0027211301028576174
2024-08-27,,1036.0,
2024-08-28,92.07479261567299,574.0,0.011119822199190691
2024-08-29,98.85263558533102,885.0,-0.03894822686919014
2024-08-30,105.04987278980457,1733.0,-0.015867463090787615
2024-08-31,108.65755194170121,974.0,0.0007290090390508053
2024-09-01,87.99703592944223,917.0,-0.026393963593701338
2024-09-02,96.65498764159052,846.0,-0.008483486328598073
2024-09-03,95.25054688839043,1139.0,-0.025893708504878685
2024-09-04,93.46670767426288,1438.0,-0.006403412611067806
2024-09-05,117.65454240281097,1454.0,-0.00573245454642322
2024-09-06,104.04981710960955,1375.0,0.008035093531874274
2024-09-07,87.39116045664954,1262.0,-0.0008351864799900123
2024-09-08,109.17861947054776,1702.0,0.011055794420815123
2024-09-09,121.22156197012633,,0.00867088014947843
2024-09-10,110.32465260551147,1163.0,
2024-09-11,84.80630034045987,524.0,
2024-09-12,95.15765927133748,1703.0,0.01636247670269433
2024-09-13,112.66911149186623,,
2024-09-14,92.92330534381219,1684.0,0.007948052732846576
2024-09-15,,676.0,0.052871430077177234
2024-09-16,107.74634053429337,784.0,0.00924436804487867
2024-09-17,90.73069528421917,,-0.0006570182961178387
2024-09-18,99.404746439382,1502.0,-0.006463303644263941
2024-09-19,67.58732659930928,1161.0,0.03119451596896859
2024-09-20,89.7561235866571,1165.0,0.03381006785775876
2024-09-21,97.4743184860684,655.0,0.012995677119294582
2024-09-22,87.5221681803515,1992.0,0.023670935490054116
2024-09-23,116.32411303931636,1572.0,-0.024544409318461666
2024-09-24,85.69858622039368,1466.0,-0.029975596450244238
2024-09-25,,1348.0,0.025926537715949074
2024-09-26,101.30740577286092,1607.0,-0.0015362299580604364
2024-09-27,,1884.0,0.015986048347950053
2024-09-28,85.6413784882056,1188.0,-0.013345758999121559
2024-09-29,111.63163752154959,647.0,0.03413976939409551
2024-09-30,,841.0,-0.029808373437780724
2024-10-01,90.1849134895205,975.0,-0.026711701729653772
2024-10-02,104.6210347426327,,0.029886231674246897
2024-10-03,101.9905969557347,1883.0,-0.051196835859658014
2024-10-04,93.99783122841205,1060.0,0.008571377361898322
2024-10-05,100.69802084990019,826.0,-0.0011465199119315352
2024-10-06,96.1468640313824,1664.0,-0.0137190383840006
2024-10-07,101.13517345251248,1489.0,
2024-10-08,106.62130674521046,714.0,-0.015950469861796202
2024-10-09,,934.0,0.031845118920969986
2024-10-10,87.62184501173151,1451.0,0.037089941767232196
2024-10-11,121.33033374656267,1222.0,-0.012714751735766893
2024-10-12,80.47912200477498,1841.0,0.006510497549370624
2024-10-13,98.48214904964416,,-0.025501529418720945
2024-10-14,105.88317206484577,1169.0,0.022461043180062538
2024-10-15,102.80991867735032,784.0,
2024-10-16,93.77300480179406,,-0.004905244654153793
2024-10-17,97.91877749642725,928.0,0.0013377011683979071
2024-10-18,95.06999065341166,785.0,-0.0008753089904534187
2024-10-19,94.10635243055788,1667.0,
2024-10-20,108.49602097021025,1947.0,0.03192008295200254
2024-10-21,103.57015485965047,1542.0,-0.014339064777648618
2024-10-22,,,-0.014202985445158424
2024-10-23,108.9959987543325,1268.0,-0.00200839708923666
2024-10-24,103.07299520876609,1089.0,
2024-10-25,108.1286211883896,1894.0,
2024-10-26,106.29628841923612,1698.0,-0.038043704428068884
2024-10-27,91.71004989077927,1509.0,-0.01673996121459068
2024-10-28,94.3981895980303,693.0,0.009482808381579808
2024-10-29,,1001.0,
2024-10-30,106.10370265433465,1487.0,-0.024198399327463115
2024-10-31,99.79098406035853,1636.0,-0.024930035349616582
2024-11-01,101.17327383308782,,-0.02925191001677632
2024-11-02,112.77664895788425,1745.0,-0.03173449982598682
2024-11-03,94.0842861116417,1446.0,
2024-11-04,105.47097381170038,1330.0,0.030893771507287594
2024-11-05,97.97807347566106,,
2024-11-06,97.82318796772779,1424.0,-0.008354255442817139
2024-11-07,110.9877685198719,554.0,0.03682287573725252
2024-11-08,108.2541634898803,1299.0,0.0044781608331300946
2024-11-09,108.13509636000639,1277.0,
2024-11-10,,1981.0,-0.009328978834436313
2024-11-11,100.21003841632759,661.0,0.001884877084475475
2024-11-12,,,-0.023746832908940925
2024-11-13,96.89733243406543,586.0,0.013584979437871698
2024-11-14,103.24166352488442,554.0,0.004818755015466315
2024-11-15,,1999.0,-0.016891264648275686
2024-11-16,100.96995964992718,,-0.016622142990529228
2024-11-17,105.95157025436913,1914.0,0.03331917006677487
2024-11-18,91.81779316766527,1872.0,0.04043337500923633
2024-11-19,120.9238727568546,1531.0,-0.0032627067333464246
2024-11-20,89.93982618500299,1332.0,0.002355071455243252
2024-11-21,87.85811387212267,812.0,0.009002289492964341
2024-11-22,111.58110873500068,1258.0,0.003960635163193743
2024-11-23,107.91662693962935,942.0,-0.0324859544107726
2024-11-24,106.24119817052156,827.0,0.009557413543807722
2024-11-25,106.2834550926428,1577.0,-0.04075778069201218
2024-11-26,99.87753227153085,1260.0,-0.013653683825152382
2024-11-27,91.02745628514168,1762.0,0.011108542932496353
2024-11-28,100.75804558193727,1752.0,0.012999884158496745
2024-11-29,93.22838288487888,,-0.0152014616841898
2024-11-30,109.7511973341775,1574.0,-0.008168738803738354
2024-12-01,98.52942618497862,1506.0,-0.010876730179969074
2024-12-02,91.74502803207488,1787.0,-0.0010568832627213998
2024-12-03,96.78614158347007,1941.0,0.0004641130672867293
2024-12-04,,595.0,0.01436936259058221
2024-12-05,94.36275447196024,1611.0,-0.009337937257795671
2024-12-06,91.77779604433569,1601.0,0.008467923838271104
2024-12-07,102.43687211491913,1811.0,0.01114031528974383
2024-12-08,,1643.0,0.004965787547437307
2024-12-09,94.9305682462887,1313.0,-0.00419211644898949
2024-12-10,95.28961694381677,990.0,0.004612909285508808
2024-12-11,,,0.016034805467871525
2024-12-12,85.51915658502676,,0.017783697354326243
2024-12-13,85.92536225623445,681.0,0.03730745369653812
2024-12-14,92.81555778747564,968.0,
2024-12-15,97.86552848288153,1409.0,-0.007800147819908051
2024-12-16,103.10907565598005,1234.0,-0.031269373205368045
2024-12-17,114.75356216949552,1322.0,0.0196201892865571
2024-12-18,108.5765962320202,,-0.005690150127134936
2024-12-19,98.40061470036572,506.0,0.005123819640586532
2024-12-20,99.80983792097311,829.0,-0.011086771388932791
2024-12-21,89.97470635362191,1274.0,-0.005534079899556504
2024-12-22,99.8148686400761,650.0,0.025463802108533166
2024-12-23,97.11341361079862,,0.014884668209719669
2024-12-24,103.22718560338089,,-0.0012304411531789132
2024-12-25,,1904.0,0.01635627838952794
2024-12-26,105.19346514241172,1414.0,0.016798001600757482
2024-12-27,,1808.0,-0.006828510333734705
2024-12-28,,1199.0,-0.02838159121272417
2024-12-29,104.01711722098942,581.0,-0.016983232540040784
2024-12-30,106.90143991711112,1013.0,-0.02581057206765034
2024-12-31,95.98779528114164,1314.0,0.02428869291985814
2025-01-01,102.24092481810416,1208.0,
2025-01-02,100.12592400781794,1245.0,0.03272747760318033
2025-01-03,100.97676098548831,1522.0,-0.03939111097954336
2025-01-04,92.26990216144533,1909.0,0.022428018207474424
2025-01-05,100.24510174258943,1206.0,0.04524382618769371
2025-01-06,104.97998291245449,970.0,0.023239754276212898
2025-01-07,114.51143607795042,1642.0,-0.04202459235741339
2025-01-08,109.59270826085206,895.0,0.036365966167935436
2025-01-09,121.53182457511556,760.0,0.0018337807426388282
2025-01-10,92.3265243711195,1304.0,-0.0036479821300094317
2025-01-11,108.72320636720679,1433.0,0.010021905931659565
2025-01-12,101.83342005738352,1779.0,-0.019980138451409727
2025-01-13,121.89802933217672,1404.0,0.001055647418431579
2025-01-14,91.91701714644849,1749.0,0.03340859290208147
2025-01-15,91.60278157819224,1576.0,0.013447937410465762
2025-01-16,94.00607354555977,1439.0,0.0021680294420533615
2025-01-17,,1353.0,0.0027921631985521746
2025-01-18,94.74244978319238,1887.0,-0.022627879665976028
2025-01-19,92.40867338446301,1803.0,-0.0019997578279945093
2025-01-20,101.50393786476208,1092.0,-0.03168590671259535
2025-01-21,103.4175597577716,1213.0,0.02144881904787621
2025-01-22,118.76170839215887,1681.0,-0.042714209649506854
2025-01-23,109.5042383818605,1131.0,0.0180980075924142
2025-01-24,94.23096344337597,558.0,0.020588218016681235
2025-01-25,91.01585328651642,627.0,0.027375292314543883
2025-01-26,104.91919171506505,1235.0,0.0027371832632360565
2025-01-27,86.79766792979358,1220.0,0.019332569323150584
2025-01-28,118.31458765854353,1638.0,-0.0021949328073043234
2025-01-29,111.79440120721287,1732.0,-0.02273394235375867
2025-01-30,95.30824347895295,1025.0,0.0316146478507599
2025-01-31,82.86865470909122,1020.0,-0.000937716592301493
2025-02-01,113.53872374165414,1051.0,-0.027190226349463883
2025-02-02,98.85460154747382,736.0,-0.008336298915795641
2025-02-03,112.37816311973462,1804.0,-0.007546493651363426
2025-02-04,84.05572341205632,1882.0,
2025-02-05,94.00624977046228,1724.0,
2025-02-06,100.05243699718183,1801.0,0.011448372265651298
2025-02-07,100.46980593764742,1758.0,0.005136877039930506
2025-02-08,95.49934528520757,993.0,0.050115523991251104
2025-02-09,106.22849932347499,503.0,0.02057787079825451
2025-02-10,89.32379570617405,1165.0,0.00608498408269857
2025-02-11,98.57620514978707,941.0,-0.008588237176361901
2025-02-12,101.20295631711899,528.0,0.007324001524091218
2025-02-13,105.1443883405875,1632.0,-0.0003278080818627308
2025-02-14,107.11614878088889,1109.0,0.0028286825511799276
2025-02-15,88.75357908162131,,0.027288048495389457
2025-02-16,84.65885829264377,574.0,-0.009806443662749763
2025-02-17,,1337.0,0.011270814163270275
2025-02-18,103.32314011979592,1669.0,0.01997879979675188
2025-02-19,,627.0,-0.012242250336488191
2025-02-20,115.51151975522522,541.0,-0.015452428309782018
2025-02-21,101.15674634292859,1879.0,-0.0020068384516180714
2025-02-22,111.79297184063826,540.0,-0.008232591805129218
2025-02-23,100.67518481410109,1433.0,0.02404665217483008
2025-02-24,120.60747924881987,533.0,-0.019035365571293095
2025-02-25,117.55340842443205,1540.0,0.002369427370573401
2025-02-26,97.51035851520926,,0.0519209666680895
2025-02-27,109.71570950954356,1497.0,0.00926113067572365
2025-02-28,106.45375949585147,1901.0,0.012585802886097706
2025-03-01,113.68631557532349,1087.0,0.024213649913942502
2025-03-02,90.35076539419896,841.0,
2025-03-03,106.8605145999844,526.0,-0.02062839257490808
2025-03-04,110.58424486849587,1810.0,0.004530225523254896
2025-03-05,82.41260513576886,1145.0,0.0063080765669707465
2025-03-06,88.16741487334225,1230.0,-0.03136421589426323
2025-03-07,79.60767822239899,667.0,
2025-03-08,97.30593165555442,1109.0,0.022397009974020783
2025-03-09,,767.0,-0.017258961460480185
2025-03-10,115.02357052096028,1320.0,0.009711116967496266
2025-03-11,100.74094780419775,954.0,0.018845273207402678
2025-03-12,116.28615545571292,1405.0,0.012733564170601603
2025-03-13,,1924.0,0.014620124774831137
2025-03-14,82.96617560644846,1421.0,-0.0038960048361260224
2025-03-15,99.44452301103381,1480.0,-0.021550086754811917
2025-03-16,103.84065448939307,1999.0,
2025-03-17,99.67305251905907,1201.0,-0.010721142037412498
2025-03-18,79.32557899960123,1133.0,-0.0006051809241509166
2025-03-19,,629.0,0.022865418109198597
2025-03-20,86.95530499495146,1519.0,-0.025236802563283374
2025-03-21,106.69672548830039,1886.0,0.0038850004563478167
2025-03-22,103.66598246096848,1318.0,-0.020268032910357055
2025-03-23,90.60120213672644,1192.0,
2025-03-24,94.86133082663306,,0.012174815052236833
2025-03-25,89.40786478111049,,-0.022798901067313984
2025-03-26,99.37320902726829,1293.0,0.01568488579405957
2025-03-27,109.55142320501238,528.0,-0.0260432889324945
2025-03-28,90.14273953664457,648.0,
2025-03-29,105.04046515517844,1819.0,-0.029990625391570238
2025-03-30,94.69742381627559,510.0,-0.011356253585132309
2025-03-31,92.07127167737656,1175.0,
2025-04-01,98.92969640045442,1636.0,0.035170927395337725
2025-04-02,89.64757677580626,686.0,-0.007250493050342906
2025-04-03,94.46350694652818,1306.0,0.00879921172059803
2025-04-04,88.02122107411151,1243.0,0.025081360377697686
2025-04-05,,,0.014625923488409421
2025-04-06,100.35263551971728,1833.0,-0.004469284929096482
2025-04-07,93.00274492007415,597.0,-0.013972706280726662
2025-04-08,102.13979910734221,554.0,0.018362062859158593
2025-04-09,,1122.0,0.023614066172290026
2025-04-10,97.79030400466777,1163.0,0.03531403668788776
2025-04-11,106.14166700043425,,-0.03274498846906142
2025-04-12,107.57507710047305,905.0,-0.024062495764021048
2025-04-13,94.69498852389472,,
2025-04-14,94.2418175935532,1835.0,-0.030030610935003536
2025-04-15,97.24948302848355,1812.0,0.025770999098238656
2025-04-16,76.98078835264415,1250.0,-0.003298650119707842
2025-04-17,84.84808937801448,1671.0,-0.009418276386733693
2025-04-18,,1990.0,0.005108571925429385
2025-04-19,116.44967713501283,1767.0,-0.025907369044709975
2025-04-20,97.50963960443622,1457.0,0.017480296611967035
2025-04-21,105.76556963055766,864.0,0.03479273995389394
2025-04-22,103.11250154543536,981.0,0.01841152431628483
2025-04-23,130.7888080845524,,
2025-04-24,111.19574911434577,653.0,-0.02976071415530881
2025-04-25,98.72082408519233,1973.0,-0.02899174912405866
2025-04-26,90.44459559399574,572.0,-0.025592866044786156
2025-04-27,,1212.0,0.0007544344577536507
2025-04-28,102.03463635867223,795.0,0.0032680012654521125
2025-04-29,92.43649254715697,1540.0,0.01836887021481991
2025-04-30,,1740.0,-0.03492057972966151
2025-05-01,93.53427115757474,560.0,
2025-05-02,89.18451996385605,,0.014888126378907424
2025-05-03,116.87141635072565,541.0,-0.005536725861242697
2025-05-04,108.81639756949451,524.0,-0.022795230834642004
2025-05-05,99.92027358683383,1562.0,0.025982812833822377
2025-05-06,114.79944138890026,,-0.00500187922474768
2025-05-07,100.77368307647619,1752.0,0.0005996220131114248
2025-05-08,91.38715798671737,607.0,0.008672239415758636
2025-05-09,115.23124077269657,671.0,-0.017263978115632225
2025-05-10,105.38910043684659,1958.0,-0.004643611580504979
2025-05-11,89.62753845673544,,0.018306338040407592
2025-05-12,98.09661321916391,1365.0,
2025-05-13,91.24381746615242,1023.0,0.01646214413390475
2025-05-14,86.17200269035663,774.0,
